"","date","lineage","pred","obs"
"11682",2021-11-18,"Delta",0.988942998749014,0.990880169671262
"11683",2021-11-18,"Om:BA.1",0.00523541791109259,0.000212089077412513
"11684",2021-11-18,"Om:BA.2",1.68699990071337e-06,NA
"11685",2021-11-18,"Om:BA.2.12.1",3.02535406965118e-14,NA
"11686",2021-11-18,"Om:BA.2.75",1.2813196237616e-35,NA
"11687",2021-11-18,"Om:BA.2.75.2",2.06770520436689e-11,NA
"11688",2021-11-18,"Om:BA.4",6.64367412946282e-22,NA
"11689",2021-11-18,"Om:BA.4.6",1.45026068669977e-35,NA
"11690",2021-11-18,"Om:BA.5",2.74055426657832e-24,NA
"11691",2021-11-18,"Om:BF.7",5.81330395532562e-51,NA
"11692",2021-11-18,"Om:BN.1",6.38779623533528e-10,NA
"11693",2021-11-18,"Om:BQ.1",8.0688716609919e-41,NA
"11694",2021-11-18,"Om:BQ.1.1",2.94538498230583e-36,NA
"11695",2021-11-18,"Om:XBB",4.60622602671628e-08,NA
"11696",2021-11-18,"Other",NA,0.00890774125132556
"11697",2021-11-19,"Alpha",2.35422665979348e-07,0.000125376128385155
"11698",2021-11-19,"Beta",1.76180581669288e-11,NA
"11699",2021-11-19,"Delta",0.987630334338083,0.991223671013039
"11700",2021-11-19,"Om:BA.1",0.0063609117766029,0.000626880641925777
"11701",2021-11-19,"Om:BA.2",2.11451941236092e-06,NA
"11702",2021-11-19,"Om:BA.2.12.1",4.54341091586754e-14,NA
"11703",2021-11-19,"Om:BA.2.75",2.47941752026651e-35,NA
"11704",2021-11-19,"Om:BA.2.75.2",2.48738470492302e-11,NA
"11705",2021-11-19,"Om:BA.4",1.10448362282981e-21,NA
"11706",2021-11-19,"Om:BA.4.6",3.00615054772059e-35,NA
"11707",2021-11-19,"Om:BA.5",4.71427410848561e-24,NA
"11708",2021-11-19,"Om:BF.7",1.50095714451559e-50,NA
"11709",2021-11-19,"Om:BN.1",7.32460764851162e-10,NA
"11710",2021-11-19,"Om:BQ.1",1.65908674603075e-40,NA
"11711",2021-11-19,"Om:BQ.1.1",5.53882553558514e-36,NA
"11712",2021-11-19,"Om:XBB",5.00807865972415e-08,NA
"11713",2021-11-19,"Other",NA,0.00802407221664995
"11714",2021-11-20,"Alpha",2.13741128453802e-07,NA
"11715",2021-11-20,"Beta",1.53202949862481e-11,NA
"11716",2021-11-20,"Delta",0.986077104559792,0.992865406864636
"11717",2021-11-20,"Om:BA.1",0.00771717708409857,0.000385653682992673
"11718",2021-11-20,"Om:BA.2",2.64813460733552e-06,NA
"11719",2021-11-20,"Om:BA.2.12.1",6.81075798995658e-14,NA
"11720",2021-11-20,"Om:BA.2.75",4.78580855393406e-35,NA
"11721",2021-11-20,"Om:BA.2.75.2",2.99157168425666e-11,NA
"11722",2021-11-20,"Om:BA.4",1.83232323053102e-21,NA
"11723",2021-11-20,"Om:BA.4.6",6.21249814765087e-35,NA
"11724",2021-11-20,"Om:BA.5",8.09226245932856e-24,NA
"11725",2021-11-20,"Om:BF.7",3.86028159799856e-50,NA
"11726",2021-11-20,"Om:BN.1",8.39960868129619e-10,NA
"11727",2021-11-20,"Om:BQ.1",3.40220914793643e-40,NA
"11728",2021-11-20,"Om:BQ.1.1",1.03926742122186e-35,NA
"11729",2021-11-20,"Om:XBB",5.44743008150837e-08,NA
"11730",2021-11-20,"Other",NA,0.00674893945237177
"11731",2021-11-21,"Alpha",1.94001194900245e-07,NA
"11732",2021-11-21,"Beta",1.33157988901411e-11,NA
"11733",2021-11-21,"Delta",0.984238611657308,0.993416239941478
"11734",2021-11-21,"Om:BA.1",0.00934862142854951,0.000182882223847842
"11735",2021-11-21,"Om:BA.2",3.31344337656546e-06,NA
"11736",2021-11-21,"Om:BA.2.12.1",1.01904926226861e-13,NA
"11737",2021-11-21,"Om:BA.2.75",9.21409422526087e-35,NA
"11738",2021-11-21,"Om:BA.2.75.2",3.59697792405181e-11,NA
"11739",2021-11-21,"Om:BA.4",3.03329908055243e-21,NA
"11740",2021-11-21,"Om:BA.4.6",1.27994279433539e-34,NA
"11741",2021-11-21,"Om:BA.5",1.3860607409144e-23,0.000182882223847842
"11742",2021-11-21,"Om:BF.7",9.88899923067821e-50,NA
"11743",2021-11-21,"Om:BN.1",9.63285733706947e-10,NA
"11744",2021-11-21,"Om:BQ.1",6.95771490512172e-40,NA
"11745",2021-11-21,"Om:BQ.1.1",1.9455811412345e-35,NA
"11746",2021-11-21,"Om:XBB",5.92771167881637e-08,NA
"11747",2021-11-21,"Other",NA,0.00621799561082663
"11748",2021-11-22,"Alpha",1.76024585173286e-07,NA
"11749",2021-11-22,"Beta",1.15673622768156e-11,NA
"11750",2021-11-22,"Delta",0.982062482305551,0.994697124209668
"11751",2021-11-22,"Om:BA.1",0.011307379995617,0.000815827044666531
"11752",2021-11-22,"Om:BA.2",4.14195977014547e-06,NA
"11753",2021-11-22,"Om:BA.2.12.1",1.52179530255063e-13,NA
"11754",2021-11-22,"Om:BA.2.75",1.76936001205028e-34,NA
"11755",2021-11-22,"Om:BA.2.75.2",4.32348721416188e-11,NA
"11756",2021-11-22,"Om:BA.4",5.01041343624389e-21,NA
"11757",2021-11-22,"Om:BA.4.6",2.62880148631697e-34,NA
"11758",2021-11-22,"Om:BA.5",2.36879001181251e-23,NA
"11759",2021-11-22,"Om:BF.7",2.52314347798499e-49,NA
"11760",2021-11-22,"Om:BN.1",1.10471170931651e-09,NA
"11761",2021-11-22,"Om:BQ.1",1.4189281116351e-39,NA
"11762",2021-11-22,"Om:BQ.1.1",3.63377926491195e-35,NA
"11763",2021-11-22,"Om:XBB",6.45258857558028e-08,NA
"11764",2021-11-22,"Other",NA,0.00448704874566592
"11765",2021-11-23,"Alpha",1.59649211836812e-07,NA
"11766",2021-11-23,"Beta",1.00424627141885e-11,NA
"11767",2021-11-23,"Delta",0.979487598191545,0.996625540440789
"11768",2021-11-23,"Om:BA.1",0.013654404749619,0.000421807444901403
"11769",2021-11-23,"Om:BA.2",5.17238100877995e-06,NA
"11770",2021-11-23,"Om:BA.2.12.1",2.26803332778081e-13,NA
"11771",2021-11-23,"Om:BA.2.75",3.38856896660122e-34,NA
"11772",2021-11-23,"Om:BA.2.75.2",5.19470092852344e-11,NA
"11773",2021-11-23,"Om:BA.4",8.25748311664193e-21,NA
"11774",2021-11-23,"Om:BA.4.6",5.38192873150931e-34,NA
"11775",2021-11-23,"Om:BA.5",4.03899632038492e-23,NA
"11776",2021-11-23,"Om:BF.7",6.41146322960785e-49,NA
"11777",2021-11-23,"Om:BN.1",1.26681348934666e-09,NA
"11778",2021-11-23,"Om:BQ.1",2.88544303786223e-39,NA
"11779",2021-11-23,"Om:BQ.1.1",6.77057294021494e-35,NA
"11780",2021-11-23,"Om:XBB",7.02594521340111e-08,NA
"11781",2021-11-23,"Other",NA,0.00295265211430982
"11782",2021-11-24,"Alpha",1.44727738959611e-07,NA
"11783",2021-11-24,"Beta",8.71268046456953e-12,NA
"11784",2021-11-24,"Delta",0.976442967566325,0.997383444338725
"11785",2021-11-24,"Om:BA.1",0.0164606170132633,0.00107040913415794
"11786",2021-11-24,"Om:BA.2",6.45208454370762e-06,NA
"11787",2021-11-24,"Om:BA.2.12.1",3.37318901719602e-13,NA
"11788",2021-11-24,"Om:BA.2.75",6.47170126064082e-34,NA
"11789",2021-11-24,"Om:BA.2.75.2",6.23855367957809e-11,NA
"11790",2021-11-24,"Om:BA.4",1.35769857234535e-20,0.000118934348239772
"11791",2021-11-24,"Om:BA.4.6",1.09823708381361e-33,NA
"11792",2021-11-24,"Om:BA.5",6.87050498936088e-23,0.000118934348239772
"11793",2021-11-24,"Om:BF.7",1.62241683188633e-48,NA
"11794",2021-11-24,"Om:BN.1",1.45249133560561e-09,NA
"11795",2021-11-24,"Om:BQ.1",5.85043677287206e-39,NA
"11796",2021-11-24,"Om:BQ.1.1",1.25839106539042e-34,NA
"11797",2021-11-24,"Om:XBB",7.65185841847868e-08,NA
"11798",2021-11-24,"Other",NA,0.00130827783063749
"11799",2021-11-25,"Alpha",1.31126280553194e-07,NA
"11800",2021-11-25,"Beta",7.55318799843198e-12,NA
"11801",2021-11-25,"Delta",0.972846572877084,0.995481927710843
"11802",2021-11-25,"Om:BA.1",0.0198080889174456,0.00376506024096386
"11803",2021-11-25,"Om:BA.2",8.03887901014525e-06,NA
"11804",2021-11-25,"Om:BA.2.12.1",5.00599359063376e-13,NA
"11805",2021-11-25,"Om:BA.2.75",1.23248728422706e-33,NA
"11806",2021-11-25,"Om:BA.2.75.2",7.48799777122479e-11,NA
"11807",2021-11-25,"Om:BA.4",2.22689987982197e-20,NA
"11808",2021-11-25,"Om:BA.4.6",2.23352985697689e-33,NA
"11809",2021-11-25,"Om:BA.5",1.16582207705428e-22,NA
"11810",2021-11-25,"Om:BF.7",4.08805449971253e-48,NA
"11811",2021-11-25,"Om:BN.1",1.664996099164e-09,NA
"11812",2021-11-25,"Om:BQ.1",1.18262611495722e-38,NA
"11813",2021-11-25,"Om:BQ.1.1",2.33286277023955e-34,NA
"11814",2021-11-25,"Om:XBB",8.33455410461241e-08,NA
"11815",2021-11-25,"Other",NA,0.000753012048192771
"11816",2021-11-26,"Alpha",1.1872322732635e-07,NA
"11817",2021-11-26,"Beta",6.54230269385605e-12,NA
"11818",2021-11-26,"Delta",0.968604248663507,0.994106090373281
"11819",2021-11-26,"Om:BA.1",0.0237912000546225,0.00364861072130227
"11820",2021-11-26,"Om:BA.2",1.00030267910502e-05,NA
"11821",2021-11-26,"Om:BA.2.12.1",7.41228623854604e-13,NA
"11822",2021-11-26,"Om:BA.2.75",2.34024717584682e-33,NA
"11823",2021-11-26,"Om:BA.2.75.2",8.98174969348616e-11,NA
"11824",2021-11-26,"Om:BA.4",3.64328726363185e-20,NA
"11825",2021-11-26,"Om:BA.4.6",4.5266613344794e-33,NA
"11826",2021-11-26,"Om:BA.5",1.9731405136897e-22,NA
"11827",2021-11-26,"Om:BF.7",1.0255865724759e-47,NA
"11828",2021-11-26,"Om:BN.1",1.90794978479177e-09,NA
"11829",2021-11-26,"Om:BQ.1",2.38310593664873e-38,NA
"11830",2021-11-26,"Om:BQ.1.1",4.31320159134116e-34,NA
"11831",2021-11-26,"Om:XBB",9.07834304127151e-08,NA
"11832",2021-11-26,"Other",NA,0.00224529890541678
"11833",2021-11-27,"Alpha",1.07408191440909e-07,NA
"11834",2021-11-27,"Beta",5.66109497284065e-12,NA
"11835",2021-11-27,"Delta",0.963608668560684,0.997109826589595
"11836",2021-11-27,"Om:BA.1",0.0285176908507846,0.00202312138728324
"11837",2021-11-27,"Om:BA.2",1.24295445829113e-05,NA
"11838",2021-11-27,"Om:BA.2.12.1",1.0948963912032e-12,NA
"11839",2021-11-27,"Om:BA.2.75",4.42998755497337e-33,NA
"11840",2021-11-27,"Om:BA.2.75.2",1.07650839682879e-10,NA
"11841",2021-11-27,"Om:BA.4",5.94467361662766e-20,NA
"11842",2021-11-27,"Om:BA.4.6",9.14114648507196e-33,NA
"11843",2021-11-27,"Om:BA.5",3.33052223098372e-22,NA
"11844",2021-11-27,"Om:BF.7",2.56138353551386e-47,NA
"11845",2021-11-27,"Om:BN.1",2.18535861725087e-09,NA
"11846",2021-11-27,"Om:BQ.1",4.78654353378307e-38,NA
"11847",2021-11-27,"Om:BQ.1.1",7.95231747003307e-34,NA
"11848",2021-11-27,"Om:XBB",9.88753042978791e-08,NA
"11849",2021-11-27,"Other",NA,0.000867052023121387
"11850",2021-11-28,"Alpha",9.70810597283577e-08,NA
"11851",2021-11-28,"Beta",4.89304504955432e-12,NA
"11852",2021-11-28,"Delta",0.957738550973395,0.99710936245383
"11853",2021-11-28,"Om:BA.1",0.034109503158659,0.00224827364702104
"11854",2021-11-28,"Om:BA.2",1.5420769891811e-05,NA
"11855",2021-11-28,"Om:BA.2.12.1",1.61321164175079e-12,NA
"11856",2021-11-28,"Om:BA.2.75",8.35877887056289e-33,NA
"11857",2021-11-28,"Om:BA.2.75.2",1.2890648678778e-10,NA
"11858",2021-11-28,"Om:BA.4",9.67259127993835e-20,NA
"11859",2021-11-28,"Om:BA.4.6",1.83906661248792e-32,NA
"11860",2021-11-28,"Om:BA.5",5.60574797872275e-22,NA
"11861",2021-11-28,"Om:BF.7",6.36737788195045e-47,NA
"11862",2021-11-28,"Om:BN.1",2.50161464851839e-09,NA
"11863",2021-11-28,"Om:BQ.1",9.58123283162559e-38,NA
"11864",2021-11-28,"Om:BQ.1.1",1.46187185089241e-33,NA
"11865",2021-11-28,"Om:XBB",1.07662934908154e-07,NA
"11866",2021-11-28,"Other",NA,0.000642363899148868
"11867",2021-11-29,"Alpha",8.76511463198395e-08,NA
"11868",2021-11-29,"Beta",4.22374227347231e-12,NA
"11869",2021-11-29,"Delta",0.950858229607977,0.995814389839071
"11870",2021-11-29,"Om:BA.1",0.0407032614875136,0.00339178754420149
"11871",2021-11-29,"Om:BA.2",1.90991535870852e-05,NA
"11872",2021-11-29,"Om:BA.2.12.1",2.37048188069116e-12,NA
"11873",2021-11-29,"Om:BA.2.75",1.57185230864664e-32,NA
"11874",2021-11-29,"Om:BA.2.75.2",1.54192624776578e-10,NA
"11875",2021-11-29,"Om:BA.4",1.56915983533413e-19,NA
"11876",2021-11-29,"Om:BA.4.6",3.68550528979605e-32,NA
"11877",2021-11-29,"Om:BA.5",9.40699671384452e-22,NA
"11878",2021-11-29,"Om:BF.7",1.57528233136407e-46,NA
"11879",2021-11-29,"Om:BN.1",2.86148092069252e-09,NA
"11880",2021-11-29,"Om:BQ.1",1.91104266726352e-37,NA
"11881",2021-11-29,"Om:BQ.1.1",2.67901872769208e-33,NA
"11882",2021-11-29,"Om:XBB",1.17185210422673e-07,NA
"11883",2021-11-29,"Other",NA,0.000793822616728008
"11884",2021-11-30,"Alpha",7.90364357938987e-08,NA
"11885",2021-11-30,"Beta",3.64062175542907e-12,NA
"11886",2021-11-30,"Delta",0.94281777625053,0.993708493533729
"11887",2021-11-30,"Om:BA.1",0.0484502063900808,0.0053303040894792
"11888",2021-11-30,"Om:BA.2",2.3610199291503e-05,NA
"11889",2021-11-30,"Om:BA.2.12.1",3.47318938928696e-12,NA
"11890",2021-11-30,"Om:BA.2.75",2.94529161738374e-32,NA
"11891",2021-11-30,"Om:BA.2.75.2",1.8420634492259e-10,NA
"11892",2021-11-30,"Om:BA.4",2.53758403035342e-19,NA
"11893",2021-11-30,"Om:BA.4.6",7.35560061399769e-32,NA
"11894",2021-11-30,"Om:BA.5",1.57356237824205e-21,NA
"11895",2021-11-30,"Om:BF.7",3.87780586697736e-46,NA
"11896",2021-11-30,"Om:BN.1",3.27005414814819e-09,NA
"11897",2021-11-30,"Om:BQ.1",3.79741401627063e-37,NA
"11898",2021-11-30,"Om:BQ.1.1",4.89341819580926e-33,NA
"11899",2021-11-30,"Om:XBB",1.27476093807846e-07,NA
"11900",2021-11-30,"Other",NA,0.000961202376791332
"11901",2021-12-01,"Alpha",7.11629076956123e-08,0.000165878742639131
"11902",2021-12-01,"Beta",3.13273357922655e-12,NA
"11903",2021-12-01,"Delta",0.933453905820797,0.989134942357137
"11904",2021-12-01,"Om:BA.1",0.0575153479217195,0.0088745127311935
"11905",2021-12-01,"Om:BA.2",2.91254177474839e-05,NA
"11906",2021-12-01,"Om:BA.2.12.1",5.07312607619029e-12,NA
"11907",2021-12-01,"Om:BA.2.75",5.49795129795467e-32,NA
"11908",2021-12-01,"Om:BA.2.75.2",2.19739265400916e-10,NA
"11909",2021-12-01,"Om:BA.4",4.08988626049992e-19,NA
"11910",2021-12-01,"Om:BA.4.6",1.46173541049526e-31,NA
"11911",2021-12-01,"Om:BA.5",2.62325861504563e-21,NA
"11912",2021-12-01,"Om:BF.7",9.49622496572071e-46,NA
"11913",2021-12-01,"Om:BN.1",3.7326979445555e-09,NA
"11914",2021-12-01,"Om:BQ.1",7.51592306395883e-37,NA
"11915",2021-12-01,"Om:BQ.1.1",8.90692111045094e-33,NA
"11916",2021-12-01,"Om:XBB",1.38562099919188e-07,NA
"11917",2021-12-01,"Other",NA,0.00182466616903044
"11918",2021-12-02,"Alpha",6.39639325760425e-08,NA
"11919",2021-12-02,"Beta",2.69054043750176e-12,NA
"11920",2021-12-02,"Delta",0.922591932038952,0.990592846643802
"11921",2021-12-02,"Om:BA.1",0.0680755675131058,0.0089171974522293
"11922",2021-12-02,"Om:BA.2",3.58450978859972e-05,NA
"11923",2021-12-02,"Om:BA.2.12.1",7.38542766241033e-12,NA
"11924",2021-12-02,"Om:BA.2.75",1.02217785106841e-31,NA
"11925",2021-12-02,"Om:BA.2.75.2",2.61680525134043e-10,NA
"11926",2021-12-02,"Om:BA.4",6.56805575335289e-19,NA
"11927",2021-12-02,"Om:BA.4.6",2.89164871302809e-31,NA
"11928",2021-12-02,"Om:BA.5",4.35732202419968e-21,NA
"11929",2021-12-02,"Om:BF.7",2.3128591656999e-45,NA
"11930",2021-12-02,"Om:BN.1",4.2549390187545e-09,NA
"11931",2021-12-02,"Om:BQ.1",1.48132501516202e-36,NA
"11932",2021-12-02,"Om:BQ.1.1",1.61517182443817e-32,NA
"11933",2021-12-02,"Om:XBB",1.50459270956327e-07,NA
"11934",2021-12-02,"Other",NA,0.000489955903968643
"11935",2021-12-03,"Alpha",5.73797285250404e-08,0.000208138203767301
"11936",2021-12-03,"Beta",2.30574000027787e-12,NA
"11937",2021-12-03,"Delta",0.910049066828182,0.987511707773962
"11938",2021-12-03,"Om:BA.1",0.0803163702565379,0.0114476012072016
"11939",2021-12-03,"Om:BA.2",4.40006180871235e-05,NA
"11940",2021-12-03,"Om:BA.2.12.1",1.07130730793351e-11,NA
"11941",2021-12-03,"Om:BA.2.75",1.89230085411109e-31,NA
"11942",2021-12-03,"Om:BA.2.75.2",3.11015850780386e-10,NA
"11943",2021-12-03,"Om:BA.4",1.05070952566668e-18,NA
"11944",2021-12-03,"Om:BA.4.6",5.69289570644438e-31,NA
"11945",2021-12-03,"Om:BA.5",7.20949802993684e-21,NA
"11946",2021-12-03,"Om:BF.7",5.60099031561807e-45,NA
"11947",2021-12-03,"Om:BN.1",4.84231881944112e-09,NA
"11948",2021-12-03,"Om:BQ.1",2.90654511160122e-36,NA
"11949",2021-12-03,"Om:BQ.1.1",2.91723253978648e-32,NA
"11950",2021-12-03,"Om:XBB",1.63169672097081e-07,NA
"11951",2021-12-03,"Other",NA,0.000832552815069206
"11952",2021-12-04,"Alpha",5.13568655750967e-08,NA
"11953",2021-12-04,"Beta",1.97110874109242e-12,NA
"11954",2021-12-04,"Delta",0.895639354739026,0.990418486684515
"11955",2021-12-04,"Om:BA.1",0.0944269896788547,0.00929970410032408
"11956",2021-12-04,"Om:BA.2",5.38559369554288e-05,NA
"11957",2021-12-04,"Om:BA.2.12.1",1.54797746913034e-11,NA
"11958",2021-12-04,"Om:BA.2.75",3.48710719553008e-31,NA
"11959",2021-12-04,"Om:BA.2.75.2",3.68821191537666e-10,NA
"11960",2021-12-04,"Om:BA.4",1.67387215627764e-18,NA
"11961",2021-12-04,"Om:BA.4.6",1.11507672104526e-30,NA
"11962",2021-12-04,"Om:BA.5",1.18787498123384e-20,NA
"11963",2021-12-04,"Om:BF.7",1.34824920173508e-44,NA
"11964",2021-12-04,"Om:BN.1",5.5001942410002e-09,NA
"11965",2021-12-04,"Om:BQ.1",5.67591112418067e-36,NA
"11966",2021-12-04,"Om:BQ.1.1",5.24635903883309e-32,NA
"11967",2021-12-04,"Om:XBB",1.76677491639873e-07,NA
"11968",2021-12-04,"Other",NA,0.000281809215161336
"11969",2021-12-05,"Alpha",4.58478035040089e-08,NA
"11970",2021-12-05,"Beta",1.6803643231577e-12,NA
"11971",2021-12-05,"Delta",0.879180488496951,0.981935215946844
"11972",2021-12-05,"Om:BA.1",0.110593590472569,0.0170265780730897
"11973",2021-12-05,"Om:BA.2",6.57078243452104e-05,NA
"11974",2021-12-05,"Om:BA.2.12.1",2.2273556239116e-11,NA
"11975",2021-12-05,"Om:BA.2.75",6.39460236011302e-31,NA
"11976",2021-12-05,"Om:BA.2.75.2",4.36249313509224e-10,NA
"11977",2021-12-05,"Om:BA.4",2.65471377299866e-18,NA
"11978",2021-12-05,"Om:BA.4.6",2.17230839324191e-30,NA
"11979",2021-12-05,"Om:BA.5",1.9484029808118e-20,NA
"11980",2021-12-05,"Om:BF.7",3.22497241215913e-44,NA
"11981",2021-12-05,"Om:BN.1",6.23348369649495e-09,NA
"11982",2021-12-05,"Om:BQ.1",1.10277656220618e-35,NA
"11983",2021-12-05,"Om:BQ.1.1",9.39164224808567e-32,NA
"11984",2021-12-05,"Om:XBB",1.9094491518899e-07,NA
"11985",2021-12-05,"Other",NA,0.00103820598006645
"11986",2021-12-06,"Alpha",4.08104467856986e-08,NA
"11987",2021-12-06,"Beta",1.42804400219698e-12,NA
"11988",2021-12-06,"Delta",0.860502644630961,0.979778646916868
"11989",2021-12-06,"Om:BA.1",0.128990420317269,0.0189731214113339
"11990",2021-12-06,"Om:BA.2",7.98843387813482e-05,NA
"11991",2021-12-06,"Om:BA.2.12.1",3.1903661855242e-11,NA
"11992",2021-12-06,"Om:BA.2.75",1.16650373579029e-30,NA
"11993",2021-12-06,"Om:BA.2.75.2",5.14507831065133e-10,NA
"11994",2021-12-06,"Om:BA.4",4.19006172306078e-18,NA
"11995",2021-12-06,"Om:BA.4.6",4.2075983422219e-30,NA
"11996",2021-12-06,"Om:BA.5",3.18039201051231e-20,NA
"11997",2021-12-06,"Om:BF.7",7.66271291909194e-44,NA
"11998",2021-12-06,"Om:BN.1",7.04635958788155e-09,NA
"11999",2021-12-06,"Om:BQ.1",2.1310025890884e-35,NA
"12000",2021-12-06,"Om:BQ.1.1",1.67291182468176e-31,NA
"12001",2021-12-06,"Om:XBB",2.05908049423612e-07,NA
"12002",2021-12-06,"Other",NA,0.00124823167179829
"12003",2021-12-07,"Alpha",3.62076946671077e-08,NA
"12004",2021-12-07,"Beta",1.20939686402963e-12,NA
"12005",2021-12-07,"Delta",0.839459190822979,0.959153768660134
"12006",2021-12-07,"Om:BA.1",0.149769056150269,0.0393808956864182
"12007",2021-12-07,"Om:BA.2",9.67410817502358e-05,NA
"12008",2021-12-07,"Om:BA.2.12.1",4.54737583010836e-11,NA
"12009",2021-12-07,"Om:BA.2.75",2.11605088695518e-30,NA
"12010",2021-12-07,"Om:BA.2.75.2",6.04827443155851e-10,NA
"12011",2021-12-07,"Om:BA.4",6.57920828992147e-18,NA
"12012",2021-12-07,"Om:BA.4.6",8.10001780955981e-30,NA
"12013",2021-12-07,"Om:BA.5",5.16439589356599e-20,NA
"12014",2021-12-07,"Om:BF.7",1.80793294914403e-43,NA
"12015",2021-12-07,"Om:BN.1",7.94189238682777e-09,NA
"12016",2021-12-07,"Om:BQ.1",4.09418917209711e-35,NA
"12017",2021-12-07,"Om:BQ.1.1",2.9641193404959e-31,NA
"12018",2021-12-07,"Om:XBB",2.2147315407548e-07,NA
"12019",2021-12-07,"Other",NA,0.00146533565344812
"12020",2021-12-08,"Alpha",3.20069636779035e-08,8.87075312694048e-05
"12021",2021-12-08,"Beta",1.02028788810364e-12,NA
"12022",2021-12-08,"Delta",0.815938738684239,0.9254856737337
"12023",2021-12-08,"Om:BA.1",0.17304627182096,0.0732724208285283
"12024",2021-12-08,"Om:BA.2",0.000116654863924857,NA
"12025",2021-12-08,"Om:BA.2.12.1",6.44746821621219e-11,NA
"12026",2021-12-08,"Om:BA.2.75",3.8156869189775e-30,NA
"12027",2021-12-08,"Om:BA.2.75.2",7.08419670217283e-10,NA
"12028",2021-12-08,"Om:BA.4",1.02734490941564e-17,NA
"12029",2021-12-08,"Om:BA.4.6",1.54923134412513e-29,NA
"12030",2021-12-08,"Om:BA.5",8.33939135376439e-20,NA
"12031",2021-12-08,"Om:BF.7",4.2341451549793e-43,NA
"12032",2021-12-08,"Om:BN.1",8.9216566177178e-09,NA
"12033",2021-12-08,"Om:BQ.1",7.81769514721913e-35,NA
"12034",2021-12-08,"Om:BQ.1.1",5.22213962607285e-31,NA
"12035",2021-12-08,"Om:XBB",2.37513439089393e-07,NA
"12036",2021-12-08,"Other",NA,0.00115319790650226
"12037",2021-12-09,"Alpha",2.81797054476305e-08,NA
"12038",2021-12-09,"Beta",8.57112414797107e-13,0.000100847115772489
"12039",2021-12-09,"Delta",0.789878701553389,0.913674868898749
"12040",2021-12-09,"Om:BA.1",0.198890298927556,0.0838039532069383
"12041",2021-12-09,"Om:BA.2",0.000140014293234716,0.000100847115772489
"12042",2021-12-09,"Om:BA.2.12.1",9.08995487684508e-11,NA
"12043",2021-12-09,"Om:BA.2.75",6.83695780278882e-30,NA
"12044",2021-12-09,"Om:BA.2.75.2",8.2642536054542e-10,NA
"12045",2021-12-09,"Om:BA.4",1.59472113507731e-17,NA
"12046",2021-12-09,"Om:BA.4.6",2.94281292782414e-29,NA
"12047",2021-12-09,"Om:BA.5",1.33863319224407e-19,NA
"12048",2021-12-09,"Om:BF.7",9.8394611905242e-43,NA
"12049",2021-12-09,"Om:BN.1",9.98534855636648e-09,NA
"12050",2021-12-09,"Om:BQ.1",1.48304233322528e-34,NA
"12051",2021-12-09,"Om:BQ.1.1",9.14466928842818e-31,NA
"12052",2021-12-09,"Om:XBB",2.53868093735866e-07,NA
"12053",2021-12-09,"Other",NA,0.00231948366276724
"12054",2021-12-10,"Alpha",2.47008753401551e-08,NA
"12055",2021-12-10,"Beta",7.16720422866043e-13,NA
"12056",2021-12-10,"Delta",0.761278741565768,0.90253433069108
"12057",2021-12-10,"Om:BA.1",0.22730714845648,0.0951211343083622
"12058",2021-12-10,"Om:BA.2",0.000167207500555267,NA
"12059",2021-12-10,"Om:BA.2.12.1",1.27384261601405e-10,NA
"12060",2021-12-10,"Om:BA.2.75",1.21684358114839e-29,NA
"12061",2021-12-10,"Om:BA.2.75.2",9.59856036140909e-10,NA
"12062",2021-12-10,"Om:BA.4",2.45989598837834e-17,NA
"12063",2021-12-10,"Om:BA.4.6",5.54962772638651e-29,NA
"12064",2021-12-10,"Om:BA.5",2.13520187985463e-19,NA
"12065",2021-12-10,"Om:BF.7",2.26797779728276e-42,NA
"12066",2021-12-10,"Om:BN.1",1.1130440315554e-08,NA
"12067",2021-12-10,"Om:BQ.1",2.79402772549693e-34,NA
"12068",2021-12-10,"Om:BQ.1.1",1.59108026776619e-30,NA
"12069",2021-12-10,"Om:XBB",2.70343329564181e-07,NA
"12070",2021-12-10,"Other",NA,0.00234453500055822
"12071",2021-12-11,"Alpha",2.1548352709935e-08,0.000164663263625885
"12072",2021-12-11,"Beta",5.9634949206571e-13,NA
"12073",2021-12-11,"Delta",0.730212685071157,0.876667215544212
"12074",2021-12-11,"Om:BA.1",0.258228415185798,0.121850815083155
"12075",2021-12-11,"Om:BA.2",0.000198607485652189,NA
